"CNN","Corridor","Limits","CNNRightLeft","BlockSide","FullName","WeekDay","FromHour","ToHour","Week1","Week2","Week3","Week4","Week5","Holidays","BlockSweepID","Line"
"9918000","Olive St","Larkin St  -  Polk St","R","North","Wednesday","Wed","2","6","1","1","1","1","1","0","1637853","LINESTRING (-122.417805819654 37.784709804062, -122.419454542879 37.78450084397)"
"6070101","Geary Blvd","Park Presidio Blvd  -  14th Ave","L","South","Fri 2nd, 4th, 5th","Fri","7","8","0","1","0","1","1","0","1644394","LINESTRING (-122.472312256173 37.780655827805, -122.47246285751 37.780572668096, -122.472730962135 37.780560659501, -122.472843993683 37.780630787456)"
"4160000","Clement St","11th Ave  -  12th Ave","L","South","Thu 2nd, 4th, 5th","Thu","7","8","0","1","0","1","1","0","1644527","LINESTRING (-122.469769991545 37.782701905109, -122.470845996213 37.782652401122)"
"2918000","Bemis St","Roanoke St  -  Castro St","R","NorthWest","Fri 2nd & 4th","Fri","9","11","0","1","0","1","0","0","1600870","LINESTRING (-122.431348920767 37.736617893576, -122.431378439024 37.736573924538, -122.432442753937 37.735879193362, -122.432535428772 37.735853647574)"
"5550000","Fillmore St","Bush St  -  Wilmot St","R","East","Tue 1st & 3rd","Tues","6","8","1","0","1","0","0","0","1610343","LINESTRING (-122.43345991669 37.787020667721, -122.43355325616 37.787484162118)"
"551201","13th St","South Van Ness Ave  -  Mission St","R","North","Friday","Fri","0","6","1","1","1","1","1","0","1633950","LINESTRING (-122.417753193513 37.769815079282, -122.41787937336 37.769905734545, -122.419736160226 37.770208332276, -122.420008320652 37.770111449154)"
"13057001","Valencia St","14th St  -  Rosa Parks Ln","R",,"Monday","Mon","6","8","1","1","1","1","1","0","1617517","LINESTRING (-122.422199174511 37.768139683167, -122.422134434617 37.767472921866)"
"5147000","Elizabeth St","Noe St  -  Castro St","L","South","Fri 2nd & 4th","Fri","9","11","0","1","0","1","0","0","1610099","LINESTRING (-122.431946797858 37.752225723958, -122.434162781135 37.752092107178)"
"10649000","Post St","Steiner St  -  Pierce St","R","North","Thu 1st & 3rd","Thu","6","8","1","0","1","0","0","0","1638161","LINESTRING (-122.43472999171 37.784944006552, -122.43636835882 37.784736066744)"
"7196000","Indiana St","22nd St  -  Tubbs St","R","West","Monday","Mon","0","6","1","1","1","1","1","0","1638325","LINESTRING (-122.391174197359 37.757767915437, -122.391030405112 37.756235782373)"
"4161000","Clement St","12th Ave  -  Funston Ave","R","North","Mon 1st, 3rd, 5th","Mon","7","8","1","0","1","0","1","0","1603061","LINESTRING (-122.470845996213 37.782652401122, -122.47191503168 37.782596213938)"
"9183000","Mission St","Mount Vernon Ave  -  Concord St","L","SouthEast","Sunday","Sun","5","7","1","1","1","1","1","0","1626593","LINESTRING (-122.442661526889 37.714567198279, -122.443345610193 37.713928189631)"
"10307000","Paul Ave","Carr St  -  Gould St","L","South","Wednesday","Wed","8","10","1","1","1","1","1","0","1604100","LINESTRING (-122.396626200369 37.72262621465, -122.397668135674 37.722874276876)"
"6724000","Harrison St","06th St  -  Harriet St","L","SouthEast","Thursday","Thu","4","6","1","1","1","1","1","0","1608883","LINESTRING (-122.404070256834 37.777272702501, -122.404610030153 37.776846234834)"
"4304000","Columbus Ave","Francisco St  -  Jones St","L","SouthWest","Wednesday","Wed","2","6","1","1","1","1","1","0","1637371","LINESTRING (-122.416051423073 37.804355946368, -122.416818344736 37.804887160289)"
"3384000","Burnett Ave","Vista Ln  -  Golding Ln","R","West","Wed 2nd & 4th","Wed","12","14","0","1","0","1","0","0","1635967","LINESTRING (-122.44481609452 37.752624501463, -122.444737260142 37.752391516827, -122.444550803129 37.75218558444, -122.444307045196 37.751991482955, -122.444288484147 37.751911233549, -122.444358025781 37.751738089143)"
"9650101","Noriega St","16th Ave  -  17th Ave","L","South","Wed 1st & 3rd","Wed","11","13","1","0","1","0","0","0","1615535","LINESTRING (-122.473262412374 37.754381155281, -122.47337999393 37.754328378385, -122.474210418178 37.754291879337, -122.474334596284 37.754334029961)"
"5587000","Arelious Walker Dr","Carroll Ave  -  Egbert Ave","R","NorthWest","Saturday","Sat","7","8","1","1","1","1","1","0","1627257","LINESTRING (-122.384085870296 37.719667249141, -122.384156395359 37.719520963472, -122.38515706168 37.718407364049)"
"11802000","Sheridan St","09th St  -  10th St","R","NorthWest","Monday","Mon","4","6","1","1","1","1","1","0","1621539","LINESTRING (-122.410691587253 37.773024773115, -122.411897207662 37.772072679828)"
"3671000","Capp St","15th St  -  Adair St","R","West","Wednesday","Wed","2","6","1","1","1","1","1","1","1629504","LINESTRING (-122.418734448798 37.766739481464, -122.418633617013 37.765686233205)"
"5931000","Fulton St","24th Ave  -  25th Ave","L","South","Thu 2nd & 4th","Thu","13","15","0","1","0","1","0","0","1643517","LINESTRING (-122.483119121874 37.772618024258, -122.484194201272 37.772569061813)"
"2170102","Alemany Blvd","Geneva Ave  -  Chancery Ln","L",,"Friday","Fri","7","9","1","1","1","1","1","0","1613212","LINESTRING (-122.44232816259 37.71783344576, -122.442359933398 37.717731621166, -122.442861034809 37.71733699108)"
"11372000","San Bruno Ave","Hale St  -  Silver Ave","R","SouthWest","Friday","Fri","7","8","1","1","1","1","1","0","1621261","LINESTRING (-122.405909420948 37.732963249612, -122.405607548412 37.732438658167)"
"11835000","Shotwell St","17th St  -  18th St","R","West","Tuesday","Tues","8","10","1","1","1","1","1","0","1646159","LINESTRING (-122.416227271032 37.763635137173, -122.416077986675 37.762034001833)"
"7990201","Laguna Honda Blvd","Plaza St  -  Dewey Blvd","R","West","Wed 1st & 3rd","Wed","9","11","1","0","1","0","0","0","1638788","LINESTRING (-122.459625715871 37.74894167138, -122.459610936044 37.748848592139, -122.458941589848 37.748201275657, -122.458816156077 37.748040115624, -122.458785941317 37.747811900167, -122.458856680207 37.74765706689, -122.459146697621 37.747388658725, -122.459174375183 37.747286319924)"
"10046000","Otis St","Mission St  -  Brady St","L","SouthEast","Monday","Mon","4","6","1","1","1","1","1","0","1630248","LINESTRING (-122.418618215796 37.773053454473, -122.41881748819 37.772980210619, -122.419671829395 37.77230320357)"
"3172000","Broadway","Franklin St  -  Gough St","L","South","Tuesday","Tues","6","8","1","1","1","1","1","0","1614681","LINESTRING (-122.425057305098 37.795526577408, -122.426699599568 37.795316271994)"
"13151102","Van Ness Ave","Olive St  -  O'Farrell St","L","West","Saturday","Sat","4","6","1","1","1","1","1","1","1640040","LINESTRING (-122.42117098682 37.784283291565, -122.421242649551 37.784635212004, -122.421192974629 37.7847534462)"
"7923000","La Playa","Irving St  -  Judah St","R","West","Fri 1st, 3rd, 5th","Fri","12","14","1","0","1","0","1","0","1646130","LINESTRING (-122.509269079981 37.762142921328, -122.509141222544 37.760282321925)"
"617000","15th Ave","Lawton St  -  Aloha Ave","R","West","Tue 1st & 3rd","Tues","9","11","1","0","1","0","0","0","1633403","LINESTRING (-122.471962121709 37.759045513745, -122.471574418464 37.758163784152)"
"8989000","Merlin St","Harrison St  -  End: 01-99 Block","L","NorthEast","Monday","Mon","0","2","1","1","1","1","1","0","1618311","LINESTRING (-122.402384825761 37.77860429079, -122.401171022447 37.777635253656)"
"2302000","Anthony St","Mission St  -  Jessie St","L","SouthWest","Tuesday","Tues","0","2","1","1","1","1","1","0","1627198","LINESTRING (-122.399358490876 37.788354170243, -122.399946186046 37.788821106696)"
"9129000","Mission St","Cesar Chavez St  -  Precita Ave","R","NorthWest","Sunday","Sun","5","7","1","1","1","1","1","0","1599881","LINESTRING (-122.418221170888 37.748165688851, -122.419121300714 37.746775140348)"
"13611000","Whitney Young Cir","Cashmere St  -  Young Ct","L","East","Friday","Fri","8","10","1","1","1","1","1","0","1612765","LINESTRING (-122.385713009715 37.736601128621, -122.385778706996 37.736475768976, -122.385821473464 37.736302776952)"
"6352000","Gough St","Francisco St  -  Bay St","R","East","Thu 1st & 3rd","Thu","8","10","1","0","1","0","0","0","1606389","LINESTRING (-122.428210306613 37.802790691152, -122.428400274431 37.803727129859)"
"3577000","California St","Arguello Blvd  -  02nd Ave","R","North","Fri 2nd & 4th","Fri","8","10","0","1","0","1","0","0","1644914","LINESTRING (-122.459178765818 37.785681691719, -122.460308244591 37.785538555193)"
"10280000","Parker Ave","McAllister St  -  Fulton St","L","East","Wednesday","Wed","6","8","1","1","1","1","1","0","1609156","LINESTRING (-122.452963825253 37.775750129327, -122.452810237136 37.77499531853)"
"3316000","Bryant St","26th St  -  Cesar Chavez St","R","West","Wednesday","Wed","9","11","1","1","1","1","1","0","1635272","LINESTRING (-122.408825280027 37.74960064046, -122.408706313459 37.748352847539)"
"7852000","Kirkham St","14th Ave  -  15th Ave","R","North","Fri 1st & 3rd","Fri","12","14","1","0","1","0","0","0","1616457","LINESTRING (-122.471408572154 37.760075572513, -122.472446173459 37.760029207754)"
"13164201","Van Ness Ave","Broadway  -  Vallejo St","R","East","Monday","Mon","6","8","1","1","1","1","1","0","1617687","LINESTRING (-122.423413055519 37.795737108975, -122.42333272824 37.795859938526, -122.423483608572 37.796606382456, -122.423601297056 37.796691058587)"
"5122000","El Camino Del Mar","26th Ave  -  27th Ave","R","North","Wed 2nd & 4th","Wed","9","11","0","1","0","1","0","0","1644755","LINESTRING (-122.48635895796 37.787561701594, -122.487421758908 37.787512147124)"
"3522000","Calgary St","Velasco Ave  -  County Line","R","West","Wednesday","Wed","8","11","1","1","1","1","1","0","1636678","LINESTRING (-122.415963998645 37.708995338596, -122.415961898743 37.708911629725, -122.416222247961 37.708328258205)"
"5951000","Fulton St","44th Ave  -  45th Ave","L","South","Thu 2nd & 4th","Thu","13","15","0","1","0","1","0","0","1644379","LINESTRING (-122.504544348783 37.77164038734, -122.505611147178 37.771591606566)"
"915201","19th Ave","Noriega St  -  Ortega St","R","West","Wed 2nd & 4th","Wed","7","9","0","1","0","1","0","0","1634086","LINESTRING (-122.476423522207 37.754242188203, -122.476479768888 37.754129361594, -122.476364277102 37.752483846166, -122.476292240139 37.75237859906)"
"230201","03rd St","Ingerson Ave  -  Salinas Ave","R","NorthWest","Saturday","Sat","2","6","1","1","1","1","1","0","1613900","LINESTRING (-122.396272841569 37.720981529973, -122.396384237655 37.720913822428, -122.396463331941 37.720740037154)"
"5065000","Eddy St","Polk St  -  Van Ness Ave","R","North","Saturday","Sat","6","8","1","1","1","1","1","0","1630927","LINESTRING (-122.419181703701 37.783101400225, -122.420817003141 37.78289412161)"
"10422000","Pierce St","Fell St  -  Hayes St","R","East","Wednesday","Wed","9","11","1","1","1","1","1","0","1638070","LINESTRING (-122.434294284892 37.774475816764, -122.434483319719 37.775416861364)"
"13169101","Van Ness Ave","Greenwich St  -  Lombard St","L","West","Mon 2nd & 4th","Mon","8","10","0","1","0","1","0","0","1642260","LINESTRING (-122.424358667484 37.800415027754, -122.424480037828 37.800495208201, -122.424622673129 37.80120076224, -122.424538324811 37.801303719996)"
"549201","13th St","Harrison St  -  Bernice St","R","North","Monday","Mon","0","6","1","1","1","1","1","0","1633934","LINESTRING (-122.413385238125 37.769502004566, -122.413465872001 37.769511944237, -122.414122033138 37.769536889044)"
"11696000","Scott St","Ellis St  -  O'Farrell St","R","East","Wednesday","Wed","12","14","1","1","1","1","1","0","1632287","LINESTRING (-122.437446430569 37.7817270793, -122.437633453004 37.78266289972)"
"10360000","Perry St","03rd St  -  04th St","R","NorthWest","Thursday","Thu","4","6","1","1","1","1","1","0","1638042","LINESTRING (-122.396841427359 37.782119122026, -122.399079634546 37.780362887312)"
"11878000","Silliman St","Holyoke St  -  Hamilton St","R","North","Thursday","Thu","8","11","1","1","1","1","1","0","1632357","LINESTRING (-122.410031829279 37.729944538294, -122.41101454654 37.729687722246)"
"9181000","Mission St","Pope St  -  Allison St","L","SouthEast","Monday","Mon","6","8","1","1","1","1","1","0","1626485","LINESTRING (-122.441799464549 37.715429679987, -122.441895525627 37.71530825554, -122.442564962803 37.714660619233)"
"13169201","Van Ness Ave","Greenwich St  -  Lombard St","R","East","Thu 2nd & 4th","Thu","8","10","0","1","0","1","0","0","1642248","LINESTRING (-122.424358667484 37.800415027754, -122.424274984525 37.800521273939, -122.424417625112 37.801226866079, -122.424538324811 37.801303719996)"
"2982000","Blake St","Start: 01-99 Block  -  Geary Blvd","L","East","Tuesday","Tues","6","8","1","1","1","1","1","0","1612609","LINESTRING (-122.451455181388 37.783661826646, -122.451119860207 37.781984115978)"
"302000","05th St","Harrison St  -  Perry St","R","SouthWest","Wednesday","Wed","0","2","1","1","1","1","1","0","1628989","LINESTRING (-122.401843273127 37.779032133266, -122.401312101365 37.778608332929)"
"19992000","Channel","Start: 601-698 Block  -  End: 601-698 Block","R",,"Tue 1st & 3rd","Tues","2","6","1","0","1","0","0","0","1643108","LINESTRING (-122.391634135111 37.774327550675, -122.393653132349 37.772732931119)"
"7476000","Jennings St","Shafter Ave  -  Thomas Ave","R","NorthWest","Wednesday","Wed","9","11","1","1","1","1","1","0","1615965","LINESTRING (-122.38698420159 37.728918655871, -122.387550707837 37.728293726475)"
"4496000","Crescent Ave","Gates St  -  Folsom St","R","South","Mon 2nd & 4th","Mon","8","10","0","1","0","1","0","0","1637513","LINESTRING (-122.414312671657 37.734762792267, -122.413689018915 37.734731615251)"
"1582000","28th Ave","Cabrillo St  -  Fulton St","R","West","Fri 2nd & 4th","Fri","9","11","0","1","0","1","0","0","1643867","LINESTRING (-122.487533929935 37.774290091529, -122.487398289072 37.772423078275)"
"13419000","Washington St","Trenton St  -  Stone St","R","North","Friday","Fri","2","6","1","1","1","1","1","0","1617820","LINESTRING (-122.408899488378 37.794841012433, -122.409164350041 37.794807445756)"
"8475000","London St","France Ave  -  Kenny Aly","L","SouthEast","Wednesday","Wed","8","10","1","1","1","1","1","0","1625649","LINESTRING (-122.437558733106 37.719649700508, -122.437640487301 37.719598511184, -122.438127840644 37.718960785514)"
"10150000","Pacific Ave","Gough St  -  Octavia St","R","North","Tue 1st & 3rd","Tues","12","14","1","0","1","0","0","0","1630304","LINESTRING (-122.426514001657 37.794397547831, -122.428159049803 37.794187400908)"
"4333000","Congo St","Circular Ave  -  Flood Ave","R","East","Thu 2nd & 4th","Thu","12","14","0","1","0","1","0","0","1637395","LINESTRING (-122.442006614449 37.729375267987, -122.442010214617 37.729910949304)"
"859000","18th St","Carolina St  -  De Haro St","L","South","Monday","Mon","8","10","1","1","1","1","1","0","1646355","LINESTRING (-122.400389160274 37.762346444223, -122.401324183775 37.762289969005)"
"10783000","Progress St","Whitney Young Cir  -  End: 01-99 Block","L","SouthWest","Wednesday","Wed","9","11","1","1","1","1","1","0","1630458","LINESTRING (-122.38340761267 37.733236516697, -122.383489838326 37.733471295853, -122.383549614527 37.733513873512, -122.3838828194 37.733533792841, -122.384001380045 37.733576956643, -122.384023823331 37.733628620184)"
"169000","03rd St","Clementina St  -  Folsom St","R","SouthWest","Monday","Mon","2","6","1","1","1","1","1","0","1628716","LINESTRING (-122.399459824575 37.784213640123, -122.398930331179 37.783784933736)"
"329000","06th St","Mission St  -  Minna St","R","SouthWest","Monday","Mon","4","6","1","1","1","1","1","0","1614151","LINESTRING (-122.408708673446 37.780971182971, -122.408160792966 37.78053538629)"
"13244000","Vicente St","18th Ave  -  19th Ave","L","South","Wed 1st & 3rd","Wed","13","15","1","0","1","0","0","0","1640095","LINESTRING (-122.47436458484 37.739371372548, -122.475409074635 37.739325432964)"
"10645000","Post St","Buchanan St  -  Webster St","L","South","Wed 1st & 3rd","Wed","6","8","1","0","1","0","0","0","1638153","LINESTRING (-122.429782592291 37.785563847691, -122.431366396624 37.785372647445)"
"5072000","Eddy St","Fillmore St  -  Steiner St","R","North","Thursday","Thu","12","14","1","1","1","1","1","0","1631016","LINESTRING (-122.432328981537 37.781428371173, -122.43397315752 37.781218802442)"
"464000","10th Ave","Clement St  -  Geary Blvd","L","East","Mon 1st & 3rd","Mon","7","9","1","0","1","0","0","0","1607235","LINESTRING (-122.468704481046 37.782750917064, -122.46856387213 37.780822032344)"
